chainage_m,y_m,z_m,radial_distance_m,Vp_m_per_s,Vs_m_per_s,density_g_cm3,poisson_ratio,dynamic_E_index,low_velocity_anomaly_score_q,geological_zone_label
1017173.0,5.0,-5.0,7.0710678118654755,5066.3,2850.9,2.637,0.175,54.4,0.0,background
1017173.0,5.0,-4.0,6.4031242374328485,5039.5,2929.0,2.56,0.193,54.7,0.0,background
1017173.0,5.0,-3.0,5.830951894845301,4989.5,2866.4,2.518,0.193,51.9,0.0,background
1017173.0,5.0,-2.0,5.385164807134504,5067.2,2880.7,2.501,0.2,52.4,0.0,background
1017173.0,5.0,-1.0,5.0990195135927845,5095.1,2945.5,2.502,0.183,54.2,0.0,background
1017173.0,5.0,0.0,5.0,5181.0,3000.2,2.565,0.185,57.6,0.0,background
1017173.0,5.0,1.0,5.0990195135927845,5043.9,2804.9,2.566,0.197,51.5,0.0,background
1017173.0,5.0,2.0,5.385164807134504,5178.5,2883.2,2.584,0.179,54.8,0.0,background
1017173.0,5.0,3.0,5.830951894845301,5022.3,2912.1,2.503,0.185,52.9,0.0,background
1017173.0,5.0,4.0,6.4031242374328485,5176.3,2983.7,2.557,0.193,57.0,0.0,background
1017173.0,5.0,5.0,7.0710678118654755,5201.0,2942.3,2.544,0.195,55.7,0.0,background
1017173.0,5.0,6.0,7.810249675906654,5057.2,2882.3,2.59,0.182,54.2,0.0,background
1017173.0,5.0,7.0,8.602325267042627,5129.1,2886.9,2.513,0.176,53.1,0.0,background
1017173.0,5.0,8.0,9.433981132056603,5090.4,2856.3,2.531,0.189,52.5,0.0,background
1017173.0,6.0,-8.0,10.0,5081.3,2952.0,2.544,0.194,55.2,0.0,background
1017173.0,6.0,-7.0,9.219544457292887,5158.7,2944.7,2.595,0.188,56.6,0.0,background
1017173.0,6.0,-6.0,8.48528137423857,5031.7,2817.8,2.505,0.177,50.6,0.0,background
1017173.0,6.0,-5.0,7.810249675906654,5104.4,2953.5,2.525,0.198,55.0,0.0,background
1017173.0,6.0,-4.0,7.211102550927978,5216.2,2940.5,2.645,0.21,58.0,0.0,background
1017173.0,6.0,-3.0,6.708203932499369,5028.0,2881.1,2.596,0.187,54.1,0.0,background
1017173.0,6.0,-2.0,6.324555320336759,5023.3,2912.7,2.549,0.195,53.9,0.0,background
1017173.0,6.0,-1.0,6.082762530298219,5164.2,2977.8,2.549,0.193,56.5,0.0,background
1017173.0,6.0,0.0,6.0,5109.0,2934.7,2.534,0.19,54.7,0.0,background
1017173.0,6.0,1.0,6.082762530298219,5149.5,2955.3,2.515,0.189,55.1,0.0,background
1017173.0,6.0,2.0,6.324555320336759,5305.4,3108.1,2.59,0.171,62.0,0.0,background
1017173.0,6.0,3.0,6.708203932499369,5047.5,2953.7,2.553,0.207,55.2,0.0,background
1017173.0,6.0,4.0,7.211102550927978,5116.7,2944.8,2.546,0.176,55.3,0.0,background
1017173.0,6.0,5.0,7.810249675906654,5180.0,3021.8,2.544,0.199,57.7,0.0,background
1017173.0,6.0,6.0,8.48528137423857,5301.3,3022.2,2.582,0.179,59.4,0.0,background
1017173.0,6.0,7.0,9.219544457292887,4912.0,2782.2,2.507,0.193,49.1,0.0,background
1017173.0,6.0,8.0,10.0,5192.2,2931.6,2.53,0.174,55.0,0.0,background
1017173.0,7.0,-7.0,9.899494936611665,5015.0,2875.8,2.528,0.201,52.5,0.0,background
1017173.0,7.0,-6.0,9.219544457292887,5033.8,2891.8,2.544,0.185,53.3,0.0,background
1017173.0,7.0,-5.0,8.602325267042627,4996.2,2832.0,2.57,0.179,52.1,0.0,background
1017173.0,7.0,-4.0,8.06225774829855,5220.1,3020.8,2.577,0.175,58.7,0.0,background
1017173.0,7.0,-3.0,7.615773105863909,5088.4,2901.4,2.536,0.189,53.8,0.0,background
1017173.0,7.0,-2.0,7.280109889280518,5070.3,2904.2,2.533,0.2,53.7,0.0,background
1017173.0,7.0,-1.0,7.0710678118654755,5033.3,2965.9,2.544,0.181,55.2,0.0,background
1017173.0,7.0,0.0,7.0,5043.5,2908.8,2.571,0.193,54.4,0.0,background
1017173.0,7.0,1.0,7.0710678118654755,5173.3,2865.1,2.572,0.184,54.0,0.0,background
1017173.0,7.0,2.0,7.280109889280518,4961.9,2862.2,2.551,0.202,52.3,0.0,background
1017173.0,7.0,3.0,7.615773105863909,5184.9,3003.0,2.623,0.205,59.0,0.0,background
1017173.0,7.0,4.0,8.06225774829855,5102.2,2911.2,2.582,0.186,55.1,0.0,background
1017173.0,7.0,5.0,8.602325267042627,4902.9,2765.3,2.581,0.186,50.0,0.0,background
1017173.0,7.0,6.0,9.219544457292887,5377.8,3063.6,2.616,0.185,61.9,0.0,background
1017173.0,7.0,7.0,9.899494936611665,5230.4,2970.1,2.588,0.179,57.6,0.0,background
1017173.0,8.0,-6.0,10.0,5243.9,3039.8,2.609,0.211,60.1,0.0,background
1017173.0,8.0,-5.0,9.433981132056603,4882.0,2722.0,2.569,0.206,48.5,0.0,background
1017173.0,8.0,-4.0,8.94427190999916,5095.1,2927.4,2.603,0.182,55.9,0.0,background
1017173.0,8.0,-3.0,8.54400374531753,5104.4,2900.9,2.599,0.203,55.2,0.0,background
1017173.0,8.0,-2.0,8.246211251235321,5044.8,2932.1,2.511,0.188,53.7,0.0,background
1017173.0,8.0,-1.0,8.06225774829855,5153.1,2913.9,2.578,0.184,55.4,0.0,background
1017173.0,8.0,0.0,8.0,5131.2,2958.5,2.523,0.188,55.2,0.0,background
1017173.0,8.0,1.0,8.06225774829855,5222.9,2949.7,2.604,0.181,57.4,0.0,background
1017173.0,8.0,2.0,8.246211251235321,5096.9,2851.8,2.526,0.191,52.3,0.0,background
1017173.0,8.0,3.0,8.54400374531753,4990.3,2903.3,2.574,0.192,54.0,0.0,background
1017173.0,8.0,4.0,8.94427190999916,5065.7,2955.1,2.52,0.189,54.7,0.0,background
1017173.0,8.0,5.0,9.433981132056603,5103.2,2912.8,2.567,0.208,54.8,0.0,background
1017173.0,8.0,6.0,10.0,5207.3,3059.0,2.629,0.197,60.8,0.0,background
1017173.0,9.0,-4.0,9.848857801796104,5183.9,2988.1,2.557,0.209,57.1,0.0,background
1017173.0,9.0,-3.0,9.486832980505138,5127.8,2874.8,2.572,0.183,54.0,0.0,background
1017173.0,9.0,-2.0,9.219544457292887,5144.2,2924.6,2.552,0.189,55.1,0.0,background
1017173.0,9.0,-1.0,9.055385138137417,5069.5,2887.1,2.509,0.19,52.7,0.0,background
1017173.0,9.0,0.0,9.0,5325.1,3050.7,2.596,0.185,60.7,0.0,background
1017173.0,9.0,1.0,9.055385138137417,4911.2,2844.1,2.565,0.186,51.8,0.0,background
1017173.0,9.0,2.0,9.219544457292887,5127.2,2933.0,2.605,0.179,56.3,0.0,background
1017173.0,9.0,3.0,9.486832980505138,5048.5,2859.3,2.556,0.187,52.8,0.0,background
1017173.0,9.0,4.0,9.848857801796104,5003.2,2852.3,2.568,0.201,52.6,0.0,background
1017173.0,10.0,0.0,10.0,5090.5,2828.5,2.536,0.194,51.8,0.0,background
1017174.0,-10.0,0.0,10.0,5101.4,2888.1,2.576,0.198,54.3,0.0,background
1017174.0,-9.0,-4.0,9.848857801796104,5205.0,2991.1,2.579,0.18,57.8,0.0,background
1017174.0,-9.0,-3.0,9.486832980505138,4978.3,2918.9,2.521,0.198,53.2,0.0,background
1017174.0,-9.0,-2.0,9.219544457292887,5139.3,2852.6,2.551,0.197,53.0,0.0,background
1017174.0,-9.0,-1.0,9.055385138137417,5250.6,2984.9,2.587,0.163,58.1,0.0,background
1017174.0,-9.0,0.0,9.0,5239.6,3028.3,2.547,0.18,58.3,0.0,background
1017174.0,-9.0,1.0,9.055385138137417,5097.7,2972.5,2.55,0.212,56.0,0.0,background
1017174.0,-9.0,2.0,9.219544457292887,5254.2,3031.4,2.586,0.192,59.4,0.0,background
1017174.0,-9.0,3.0,9.486832980505138,4914.3,2816.9,2.57,0.181,51.2,0.0,background
1017174.0,-9.0,4.0,9.848857801796104,5186.2,2965.5,2.595,0.214,57.4,0.0,background
1017174.0,-8.0,-6.0,10.0,4942.8,2799.6,2.549,0.207,50.5,0.0,background
1017174.0,-8.0,-5.0,9.433981132056603,5210.5,2963.2,2.524,0.198,55.9,0.0,background
1017174.0,-8.0,-4.0,8.94427190999916,5165.9,2953.3,2.575,0.196,56.5,0.0,background
1017174.0,-8.0,-3.0,8.54400374531753,5097.8,2882.5,2.583,0.179,54.3,0.0,background
1017174.0,-8.0,-2.0,8.246211251235321,5188.0,2983.2,2.589,0.203,57.8,0.0,background
1017174.0,-8.0,-1.0,8.06225774829855,5119.9,2950.1,2.534,0.178,55.2,0.0,background
1017174.0,-8.0,0.0,8.0,5126.6,2936.6,2.558,0.184,55.4,0.0,background
1017174.0,-8.0,1.0,8.06225774829855,5201.7,2963.3,2.55,0.196,56.4,0.0,background
1017174.0,-8.0,2.0,8.246211251235321,5233.8,2973.8,2.567,0.204,57.3,0.0,background
1017174.0,-8.0,3.0,8.54400374531753,5085.8,2939.6,2.565,0.193,55.4,0.0,background
1017174.0,-8.0,4.0,8.94427190999916,5142.0,2935.7,2.566,0.185,55.7,0.0,background
1017174.0,-8.0,5.0,9.433981132056603,5133.8,2887.0,2.591,0.19,54.8,0.0,background
1017174.0,-8.0,6.0,10.0,4935.2,2845.1,2.501,0.197,50.7,0.0,background
1017174.0,-7.0,-7.0,9.899494936611665,5024.6,2885.4,2.531,0.187,52.8,0.0,background
1017174.0,-7.0,-6.0,9.219544457292887,5089.0,2945.4,2.59,0.173,56.1,0.0,background
1017174.0,-7.0,-5.0,8.602325267042627,5216.6,2951.4,2.569,0.197,56.6,0.0,background
1017174.0,-7.0,-4.0,8.06225774829855,5204.2,2909.3,2.578,0.188,55.5,0.0,background
1017174.0,-7.0,-3.0,7.615773105863909,5236.3,2998.8,2.599,0.174,58.7,0.0,background
1017174.0,-7.0,-2.0,7.280109889280518,4915.4,2776.0,2.565,0.19,50.0,0.0,background
1017174.0,-7.0,-1.0,7.0710678118654755,4910.9,2774.1,2.596,0.198,50.6,0.0,background
1017174.0,-7.0,0.0,7.0,5218.1,2896.0,2.619,0.196,56.1,0.0,background
1017174.0,-7.0,1.0,7.0710678118654755,5020.7,2923.6,2.506,0.191,53.3,0.0,background
1017174.0,-7.0,2.0,7.280109889280518,5204.8,2913.0,2.605,0.171,56.2,0.0,background
1017174.0,-7.0,3.0,7.615773105863909,5178.1,3068.2,2.575,0.212,59.6,0.0,background
1017174.0,-7.0,4.0,8.06225774829855,5158.7,2909.0,2.547,0.187,54.6,0.0,background
1017174.0,-7.0,5.0,8.602325267042627,5245.9,3007.9,2.555,0.207,58.0,0.0,background
1017174.0,-7.0,6.0,9.219544457292887,5072.9,2895.1,2.561,0.173,54.0,0.0,background
1017174.0,-7.0,7.0,9.899494936611665,5189.1,2925.4,2.527,0.188,54.8,0.0,background
1017174.0,-6.0,-8.0,10.0,5060.6,2859.8,2.571,0.197,53.2,0.0,background
1017174.0,-6.0,-7.0,9.219544457292887,5033.9,2866.4,2.629,0.176,54.4,0.0,background
1017174.0,-6.0,-6.0,8.48528137423857,5050.1,2914.2,2.558,0.196,54.3,0.0,background
1017174.0,-6.0,-5.0,7.810249675906654,5141.9,2933.8,2.572,0.202,55.7,0.0,background
1017174.0,-6.0,-4.0,7.211102550927978,5078.0,2881.2,2.529,0.195,53.0,0.0,background
1017174.0,-6.0,-3.0,6.708203932499369,5064.1,2948.2,2.554,0.186,55.2,0.0,background
1017174.0,-6.0,-2.0,6.324555320336759,5080.6,2825.3,2.621,0.167,53.4,0.0,background
1017174.0,-6.0,-1.0,6.082762530298219,4923.2,2864.1,2.561,0.176,52.3,0.0,background
1017174.0,-6.0,0.0,6.0,5136.8,2918.5,2.618,0.181,56.3,0.0,background
1017174.0,-6.0,1.0,6.082762530298219,5051.7,2864.7,2.584,0.199,53.6,0.0,background
1017174.0,-6.0,2.0,6.324555320336759,5164.8,3001.1,2.568,0.182,57.6,0.0,background
1017174.0,-6.0,3.0,6.708203932499369,4922.5,2807.2,2.569,0.211,51.0,0.0,background
1017174.0,-6.0,4.0,7.211102550927978,5180.3,2902.1,2.54,0.179,54.4,0.0,background
1017174.0,-6.0,5.0,7.810249675906654,5013.0,2866.4,2.516,0.199,52.0,0.0,background
1017174.0,-6.0,6.0,8.48528137423857,4959.2,2795.8,2.526,0.18,50.0,0.0,background
1017174.0,-6.0,7.0,9.219544457292887,5003.6,2880.4,2.593,0.198,53.9,0.0,background
1017174.0,-6.0,8.0,10.0,5210.2,2938.6,2.536,0.191,55.5,0.0,background
1017174.0,-5.0,-8.0,9.433981132056603,5272.6,3035.8,2.579,0.194,59.5,0.0,background
1017174.0,-5.0,-7.0,8.602325267042627,4958.3,2830.8,2.537,0.198,51.2,0.0,background
1017174.0,-5.0,-6.0,7.810249675906654,5048.3,2913.7,2.558,0.183,54.3,0.0,background
1017174.0,-5.0,-5.0,7.0710678118654755,5001.3,2815.7,2.56,0.18,51.5,0.0,background
1017174.0,-5.0,-4.0,6.4031242374328485,4984.4,2904.8,2.549,0.197,53.5,0.0,background
1017174.0,-5.0,-3.0,5.830951894845301,5024.1,2807.4,2.575,0.177,51.7,0.0,background
1017174.0,-5.0,-2.0,5.385164807134504,5015.7,2926.2,2.571,0.195,54.7,0.0,background
1017174.0,-5.0,-1.0,5.0990195135927845,4987.7,2887.7,2.536,0.203,52.8,0.0,background
1017174.0,-5.0,0.0,5.0,5260.6,3086.9,2.62,0.195,61.8,0.0,background
1017174.0,-5.0,1.0,5.0990195135927845,5058.5,2868.4,2.56,0.189,53.2,0.0,background
1017174.0,-5.0,2.0,5.385164807134504,5160.4,2953.8,2.573,0.195,56.4,0.0,background
1017174.0,-5.0,3.0,5.830951894845301,5189.7,3004.7,2.611,0.2,58.8,0.0,background
1017174.0,-5.0,4.0,6.4031242374328485,5128.2,2984.2,2.569,0.178,56.9,0.0,background
1017174.0,-5.0,5.0,7.0710678118654755,5276.1,3024.0,2.544,0.18,58.4,0.0,background
1017174.0,-5.0,6.0,7.810249675906654,5011.6,2794.7,2.584,0.198,51.4,0.0,background
1017174.0,-5.0,7.0,8.602325267042627,5247.2,3037.2,2.509,0.177,57.8,0.0,background
1017174.0,-5.0,8.0,9.433981132056603,5159.7,2984.7,2.593,0.201,57.7,0.0,background
1017174.0,-4.0,-9.0,9.848857801796104,5198.4,2974.5,2.577,0.194,57.3,0.0,background
1017174.0,-4.0,-8.0,8.94427190999916,5194.5,2961.9,2.586,0.198,57.1,0.0,background
1017174.0,-4.0,-7.0,8.06225774829855,5105.0,2925.9,2.569,0.196,55.2,0.0,background
1017174.0,-4.0,-6.0,7.211102550927978,5061.9,2857.0,2.567,0.193,53.1,0.0,background
1017174.0,-4.0,-5.0,6.4031242374328485,5041.5,2876.0,2.565,0.215,53.4,0.0,background
1017174.0,-4.0,-4.0,5.656854249492381,5015.1,2868.2,2.615,0.185,54.1,0.0,background
1017174.0,-4.0,-3.0,5.0,5193.5,2989.4,2.6,0.198,58.2,0.0,background
1017174.0,-4.0,-2.0,4.47213595499958,5364.3,3022.2,2.601,0.197,60.2,0.0,background
1017174.0,-4.0,-1.0,4.123105625617661,5003.5,2880.5,2.487,0.183,51.7,0.0,background
1017174.0,-4.0,0.0,4.0,5175.2,2956.3,2.599,0.185,57.1,0.0,background
1017174.0,-4.0,1.0,4.123105625617661,5146.5,2921.3,2.57,0.183,55.4,0.0,background
1017174.0,-4.0,2.0,4.47213595499958,5142.6,2992.0,2.606,0.186,58.0,0.0,background
1017174.0,-4.0,3.0,5.0,5179.1,3005.8,2.563,0.176,57.7,0.0,background
1017174.0,-4.0,4.0,5.656854249492381,5149.4,2902.4,2.556,0.213,54.6,0.0,background
1017174.0,-4.0,5.0,6.4031242374328485,5113.4,2893.8,2.574,0.19,54.5,0.0,background
1017174.0,-4.0,6.0,7.211102550927978,5011.2,2827.2,2.55,0.204,51.6,0.0,background
1017174.0,-4.0,7.0,8.06225774829855,5100.3,2839.2,2.573,0.194,52.9,0.0,background
1017174.0,-4.0,8.0,8.94427190999916,5204.8,2978.9,2.629,0.194,58.6,0.0,background
1017174.0,-4.0,9.0,9.848857801796104,5131.4,2955.0,2.614,0.195,57.2,0.0,background
1017174.0,-3.0,-9.0,9.486832980505138,5093.6,2909.2,2.592,0.179,55.2,0.0,background
1017174.0,-3.0,-8.0,8.54400374531753,5059.3,2853.4,2.588,0.2,53.4,0.0,background
1017174.0,-3.0,-7.0,7.615773105863909,5190.8,2991.3,2.538,0.186,56.8,0.0,background
1017174.0,-3.0,-6.0,6.708203932499369,5324.7,3059.9,2.535,0.194,59.5,0.0,background
1017174.0,-3.0,-5.0,5.830951894845301,5146.8,2913.5,2.537,0.206,54.5,0.0,background
1017174.0,-3.0,-4.0,5.0,5228.6,2987.1,2.605,0.178,58.5,0.0,background
1017174.0,-3.0,-3.0,4.242640687119285,5186.6,2940.2,2.571,0.188,56.2,0.0,background
1017174.0,-3.0,3.0,4.242640687119285,5044.3,2908.4,2.567,0.177,54.3,0.0,background
1017174.0,-3.0,4.0,5.0,5123.2,2924.9,2.59,0.2,55.7,0.0,background
1017174.0,-3.0,5.0,5.830951894845301,5224.5,3001.1,2.556,0.188,57.7,0.0,background
1017174.0,-3.0,6.0,6.708203932499369,5092.7,2896.1,2.552,0.186,54.0,0.0,background
1017174.0,-3.0,7.0,7.615773105863909,5184.9,2946.5,2.582,0.2,56.6,0.0,background
1017174.0,-3.0,8.0,8.54400374531753,5136.9,2955.6,2.589,0.195,56.7,0.0,background
1017174.0,-3.0,9.0,9.486832980505138,5199.0,2972.3,2.615,0.176,58.1,0.0,background
1017174.0,-2.0,-9.0,9.219544457292887,5121.6,2935.4,2.579,0.18,55.8,0.0,background
1017174.0,-2.0,-8.0,8.246211251235321,5208.5,2947.9,2.616,0.183,57.5,0.0,background
1017174.0,-2.0,-7.0,7.280109889280518,5295.8,3009.6,2.625,0.183,60.0,0.0,background
1017174.0,-2.0,-6.0,6.324555320336759,5140.6,3006.3,2.574,0.192,57.7,0.0,background
1017174.0,-2.0,-5.0,5.385164807134504,4963.1,2755.3,2.533,0.207,49.1,0.0,background
1017174.0,-2.0,-4.0,4.47213595499958,5010.3,2896.4,2.542,0.192,53.3,0.0,background
1017174.0,-2.0,4.0,4.47213595499958,4941.7,2787.8,2.563,0.194,50.5,0.0,background
1017174.0,-2.0,5.0,5.385164807134504,5149.9,2907.9,2.605,0.199,55.8,0.0,background
1017174.0,-2.0,6.0,6.324555320336759,5227.7,2987.6,2.566,0.165,57.6,0.0,background
1017174.0,-2.0,7.0,7.280109889280518,5140.0,2971.5,2.556,0.174,56.4,0.0,background
1017174.0,-2.0,8.0,8.246211251235321,5274.8,2984.7,2.603,0.194,58.6,0.0,background
1017174.0,-2.0,9.0,9.219544457292887,5175.2,2978.2,2.646,0.18,58.8,0.0,background
1017174.0,-1.0,-9.0,9.055385138137417,5031.7,2856.9,2.522,0.203,52.0,0.0,background
1017174.0,-1.0,-8.0,8.06225774829855,5111.7,2903.0,2.57,0.169,54.7,0.0,background
1017174.0,-1.0,-7.0,7.0710678118654755,5018.5,2858.9,2.539,0.17,52.3,0.0,background
1017174.0,-1.0,-6.0,6.082762530298219,5252.1,3004.7,2.593,0.192,58.8,0.0,background
1017174.0,-1.0,-5.0,5.0990195135927845,5108.3,2928.4,2.543,0.195,54.8,0.0,background
1017174.0,-1.0,-4.0,4.123105625617661,5247.4,3049.2,2.628,0.194,60.9,0.0,background
1017174.0,-1.0,4.0,4.123105625617661,5121.9,2923.4,2.476,0.188,53.3,0.0,background
1017174.0,-1.0,5.0,5.0990195135927845,5153.8,2972.2,2.572,0.186,56.8,0.0,background
1017174.0,-1.0,6.0,6.082762530298219,5157.8,2952.9,2.593,0.186,56.8,0.0,background
1017174.0,-1.0,7.0,7.0710678118654755,5050.6,2839.6,2.601,0.182,53.2,0.0,background
1017174.0,-1.0,8.0,8.06225774829855,5149.6,2932.5,2.6,0.189,56.4,0.0,background
1017174.0,-1.0,9.0,9.055385138137417,5228.6,2968.7,2.633,0.199,58.6,0.0,background
1017174.0,0.0,-10.0,10.0,5212.7,2994.2,2.585,0.18,58.1,0.0,background
1017174.0,0.0,-9.0,9.0,5177.4,2933.0,2.58,0.175,56.1,0.0,background
1017174.0,0.0,-8.0,8.0,5131.6,2944.5,2.552,0.168,55.5,0.0,background
1017174.0,0.0,-7.0,7.0,4995.9,2846.2,2.583,0.193,52.7,0.0,background
1017174.0,0.0,-6.0,6.0,4970.1,2924.7,2.494,0.195,52.7,0.0,background
1017174.0,0.0,-5.0,5.0,4874.6,2763.0,2.546,0.21,49.1,0.0,background
1017174.0,0.0,-4.0,4.0,5173.1,2954.4,2.538,0.201,55.7,0.0,background
1017174.0,0.0,4.0,4.0,5197.1,3053.4,2.594,0.204,59.8,0.0,background
1017174.0,0.0,5.0,5.0,5076.1,2923.5,2.573,0.182,55.1,0.0,background
1017174.0,0.0,6.0,6.0,5064.0,2911.1,2.533,0.192,53.8,0.0,background
1017174.0,0.0,7.0,7.0,5096.5,2959.9,2.562,0.2,55.9,0.0,background
1017174.0,0.0,8.0,8.0,5074.0,2872.4,2.573,0.202,53.7,0.0,background
1017174.0,0.0,9.0,9.0,5228.1,2982.2,2.591,0.184,58.0,0.0,background
1017174.0,0.0,10.0,10.0,5097.1,2909.2,2.601,0.179,55.4,0.0,background
1017174.0,1.0,-9.0,9.055385138137417,4929.6,2788.2,2.522,0.202,49.6,0.0,background
1017174.0,1.0,-8.0,8.06225774829855,5192.9,2970.4,2.553,0.18,56.6,0.0,background
1017174.0,1.0,-7.0,7.0710678118654755,4946.2,2778.8,2.567,0.187,50.3,0.0,background
1017174.0,1.0,-6.0,6.082762530298219,5184.5,2992.4,2.571,0.18,57.6,0.0,background
1017174.0,1.0,-5.0,5.0990195135927845,5028.8,2884.8,2.555,0.199,53.4,0.0,background
1017174.0,1.0,-4.0,4.123105625617661,5116.6,2957.4,2.532,0.187,55.3,0.0,background
1017174.0,1.0,4.0,4.123105625617661,5163.0,2978.0,2.549,0.176,56.6,0.0,background
1017174.0,1.0,5.0,5.0990195135927845,5258.7,3045.0,2.585,0.197,59.8,0.0,background
1017174.0,1.0,6.0,6.082762530298219,5031.2,2885.3,2.523,0.188,52.7,0.0,background
1017174.0,1.0,7.0,7.0710678118654755,4953.1,2812.5,2.526,0.188,50.4,0.0,background
1017174.0,1.0,8.0,8.06225774829855,5142.7,2886.3,2.543,0.192,53.8,0.0,background
1017174.0,1.0,9.0,9.055385138137417,5202.2,3082.5,2.561,0.202,59.8,0.0,background
1017174.0,2.0,-9.0,9.219544457292887,5208.8,3039.0,2.54,0.189,58.3,0.0,background
1017174.0,2.0,-8.0,8.246211251235321,4999.9,2914.6,2.533,0.18,53.5,0.0,background
1017174.0,2.0,-7.0,7.280109889280518,5085.8,2908.7,2.572,0.175,54.7,0.0,background
1017174.0,2.0,-6.0,6.324555320336759,5064.4,2875.8,2.587,0.176,54.0,0.0,background
1017174.0,2.0,-5.0,5.385164807134504,5111.7,2958.3,2.555,0.184,55.8,0.0,background
1017174.0,2.0,-4.0,4.47213595499958,5005.3,2854.3,2.603,0.205,53.4,0.0,background
1017174.0,2.0,4.0,4.47213595499958,5044.7,2860.5,2.571,0.19,53.2,0.0,background
1017174.0,2.0,5.0,5.385164807134504,4982.8,2834.5,2.605,0.202,52.8,0.0,background
1017174.0,2.0,6.0,6.324555320336759,5212.9,2920.4,2.629,0.201,57.0,0.0,background
1017174.0,2.0,7.0,7.280109889280518,5225.8,2968.8,2.564,0.195,57.0,0.0,background
1017174.0,2.0,8.0,8.246211251235321,5034.5,2862.9,2.583,0.209,53.4,0.0,background
1017174.0,2.0,9.0,9.219544457292887,5230.3,2993.0,2.575,0.186,58.0,0.0,background
1017174.0,3.0,-9.0,9.486832980505138,5319.5,3037.2,2.483,0.187,57.6,0.0,background
1017174.0,3.0,-8.0,8.54400374531753,5118.3,2946.2,2.596,0.184,56.4,0.0,background
1017174.0,3.0,-7.0,7.615773105863909,4923.0,2731.3,2.563,0.189,48.9,0.0,background
1017174.0,3.0,-6.0,6.708203932499369,5108.5,2902.6,2.601,0.182,55.3,0.0,background
1017174.0,3.0,-5.0,5.830951894845301,5077.9,2884.4,2.54,0.179,53.3,0.0,background
1017174.0,3.0,-4.0,5.0,5164.9,2960.6,2.595,0.171,57.1,0.0,background
1017174.0,3.0,-3.0,4.242640687119285,5210.5,2941.0,2.548,0.187,55.8,0.0,background
1017174.0,3.0,3.0,4.242640687119285,5081.8,2828.3,2.52,0.167,51.4,0.0,background
1017174.0,3.0,4.0,5.0,5242.1,3000.4,2.563,0.188,58.0,0.0,background
1017174.0,3.0,5.0,5.830951894845301,5094.7,2935.6,2.601,0.194,56.1,0.0,background
1017174.0,3.0,6.0,6.708203932499369,5058.3,2894.7,2.537,0.196,53.4,0.0,background
1017174.0,3.0,7.0,7.615773105863909,4981.3,2847.5,2.56,0.21,52.2,0.0,background
1017174.0,3.0,8.0,8.54400374531753,4982.3,2804.4,2.604,0.196,51.9,0.0,background
1017174.0,3.0,9.0,9.486832980505138,4989.5,2820.4,2.571,0.192,51.8,0.0,background
1017174.0,4.0,-9.0,9.848857801796104,5012.0,2867.5,2.545,0.195,52.6,0.0,background
1017174.0,4.0,-8.0,8.94427190999916,5218.4,2989.7,2.605,0.193,58.5,0.0,background
1017174.0,4.0,-7.0,8.06225774829855,5167.1,3002.8,2.602,0.203,58.4,0.0,background
1017174.0,4.0,-6.0,7.211102550927978,5136.4,2923.3,2.556,0.197,55.1,0.0,background
1017174.0,4.0,-5.0,6.4031242374328485,5172.1,2947.3,2.564,0.198,56.1,0.0,background
1017174.0,4.0,-4.0,5.656854249492381,5180.9,2966.2,2.56,0.177,56.6,0.0,background
1017174.0,4.0,-3.0,5.0,5286.2,3014.5,2.609,0.181,59.7,0.0,background
1017174.0,4.0,-2.0,4.47213595499958,5079.3,2922.1,2.583,0.164,55.3,0.0,background
1017174.0,4.0,-1.0,4.123105625617661,5257.4,3035.0,2.546,0.194,58.6,0.0,background
1017174.0,4.0,0.0,4.0,5268.1,3016.7,2.608,0.184,59.6,0.0,background
1017174.0,4.0,1.0,4.123105625617661,5134.1,2878.6,2.604,0.196,54.8,0.0,background
1017174.0,4.0,2.0,4.47213595499958,5192.0,2979.7,2.586,0.163,57.6,0.0,background
1017174.0,4.0,3.0,5.0,5201.1,2993.0,2.508,0.209,56.3,0.0,background
1017174.0,4.0,4.0,5.656854249492381,5156.3,2998.2,2.586,0.172,57.9,0.0,background
1017174.0,4.0,5.0,6.4031242374328485,5100.9,2856.8,2.577,0.186,53.5,0.0,background
1017174.0,4.0,6.0,7.211102550927978,5037.1,2809.6,2.553,0.197,51.4,0.0,background
1017174.0,4.0,7.0,8.06225774829855,5147.7,2901.4,2.525,0.177,53.9,0.0,background
1017174.0,4.0,8.0,8.94427190999916,5312.5,2989.3,2.622,0.175,59.4,0.0,background
1017174.0,4.0,9.0,9.848857801796104,5053.6,2845.5,2.579,0.191,52.9,0.0,background
1017174.0,5.0,-8.0,9.433981132056603,5137.1,2950.1,2.574,0.182,56.2,0.0,background
1017174.0,5.0,-7.0,8.602325267042627,5017.4,2882.1,2.568,0.182,53.5,0.0,background
1017174.0,5.0,-6.0,7.810249675906654,5130.7,2888.7,2.559,0.186,54.2,0.0,background
1017174.0,5.0,-5.0,7.0710678118654755,5368.2,3030.2,2.586,0.176,60.1,0.0,background
1017174.0,5.0,-4.0,6.4031242374328485,5122.2,2907.4,2.583,0.198,55.1,0.0,background
1017174.0,5.0,-3.0,5.830951894845301,5087.0,2929.6,2.582,0.184,55.5,0.0,background
